chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr6,26024803,26025803,chr6:26024803..26025803,chr6,27106842,27107842,chr6:27106842..27107842,0
chr6,26026803,26027803,chr6:26026803..26027803,chr6,27110842,27111842,chr6:27110842..27111842,0
chr6,26024803,26025803,chr6:26024803..26025803,chr6,27108842,27109842,chr6:27108842..27109842,0
chr6,26031214,26032214,chr6:26029156..26033137,chr6,27860133,27861133,chr6:27858699..27862567,1
chr6,26033214,26034214,chr6:26033214..26034214,chr6,27862133,27863133,chr6:27862133..27863133,0
chr6,26029214,26030214,chr6:26029214..26030214,chr6,27858133,27859133,chr6:27858133..27859133,0
chr6,26031214,26032214,chr6:26031214..26032214,chr6,27862133,27863133,chr6:27862133..27863133,0
chr6,26029214,26030214,chr6:26029214..26030214,chr6,27860133,27861133,chr6:27860133..27861133,0
chr6,26030710,26031710,chr6:26029475..26032129,chr6,27798645,27799645,chr6:27798602..27801297,1
chr6,26032710,26033710,chr6:26032710..26033710,chr6,27800645,27801645,chr6:27800645..27801645,0
chr6,26028710,26029710,chr6:26028710..26029710,chr6,27796645,27797645,chr6:27796645..27797645,0
chr6,26030710,26031710,chr6:26030710..26031710,chr6,27800645,27801645,chr6:27800645..27801645,0
chr6,26028710,26029710,chr6:26028710..26029710,chr6,27798645,27799645,chr6:27798645..27799645,0
chr6,26031327,26032327,chr6:26029982..26033364,chr6,27106594,27107594,chr6:27104962..27109285,1
chr6,26033327,26034327,chr6:26033327..26034327,chr6,27108594,27109594,chr6:27108594..27109594,0
chr6,26029327,26030327,chr6:26029327..26030327,chr6,27104594,27105594,chr6:27104594..27105594,0
chr6,26031327,26032327,chr6:26031327..26032327,chr6,27108594,27109594,chr6:27108594..27109594,0
chr6,26029327,26030327,chr6:26029327..26030327,chr6,27106594,27107594,chr6:27106594..27107594,0
chr6,26031746,26032746,chr6:26030074..26034864,chr6,27114188,27115188,chr6:27112849..27118591,1
chr6,26033746,26034746,chr6:26033746..26034746,chr6,27116188,27117188,chr6:27116188..27117188,0
chr6,26029746,26030746,chr6:26029746..26030746,chr6,27112188,27113188,chr6:27112188..27113188,0
chr6,26031746,26032746,chr6:26031746..26032746,chr6,27116188,27117188,chr6:27116188..27117188,0
chr6,26029746,26030746,chr6:26029746..26030746,chr6,27114188,27115188,chr6:27114188..27115188,0
chr6,26031183,26032183,chr6:26030908..26032458,chr6,74229463,74230463,chr6:74228984..74230943,1
chr6,26033183,26034183,chr6:26033183..26034183,chr6,74231463,74232463,chr6:74231463..74232463,0
chr6,26029183,26030183,chr6:26029183..26030183,chr6,74227463,74228463,chr6:74227463..74228463,0
chr6,26031183,26032183,chr6:26031183..26032183,chr6,74231463,74232463,chr6:74231463..74232463,0
chr6,26029183,26030183,chr6:26029183..26030183,chr6,74229463,74230463,chr6:74229463..74230463,0
chr6,26031949,26032949,chr6:26030987..26033911,chr6,27776735,27777735,chr6:27775550..27778920,1
chr6,26033949,26034949,chr6:26033949..26034949,chr6,27778735,27779735,chr6:27778735..27779735,0
chr6,26029949,26030949,chr6:26029949..26030949,chr6,27774735,27775735,chr6:27774735..27775735,0
chr6,26031949,26032949,chr6:26031949..26032949,chr6,27778735,27779735,chr6:27778735..27779735,0
chr6,26029949,26030949,chr6:26029949..26030949,chr6,27776735,27777735,chr6:27776735..27777735,0
chr6,26032082,26033082,chr6:26031272..26033892,chr6,27807124,27808124,chr6:27807337..27809404,1
chr6,26034082,26035082,chr6:26034082..26035082,chr6,27809124,27810124,chr6:27809124..27810124,0
chr6,26030082,26031082,chr6:26030082..26031082,chr6,27805124,27806124,chr6:27805124..27806124,0
chr6,26032082,26033082,chr6:26032082..26033082,chr6,27809124,27810124,chr6:27809124..27810124,0
chr6,26030082,26031082,chr6:26030082..26031082,chr6,27807124,27808124,chr6:27807124..27808124,0
chr6,26032809,26033809,chr6:26032417..26034288,chr6,27804832,27805832,chr6:27803614..27806340,1
chr6,26034809,26035809,chr6:26034809..26035809,chr6,27806832,27807832,chr6:27806832..27807832,0
chr6,26030809,26031809,chr6:26030809..26031809,chr6,27802832,27803832,chr6:27802832..27803832,0
chr6,26032809,26033809,chr6:26032809..26033809,chr6,27806832,27807832,chr6:27806832..27807832,0
chr6,26030809,26031809,chr6:26030809..26031809,chr6,27804832,27805832,chr6:27804832..27805832,0
chr6,26055082,26056082,chr6:26054191..26059059,chr6,27860964,27861964,chr6:27859322..27865313,1
chr6,26057082,26058082,chr6:26057082..26058082,chr6,27862964,27863964,chr6:27862964..27863964,0
chr6,26053082,26054082,chr6:26053082..26054082,chr6,27858964,27859964,chr6:27858964..27859964,0
chr6,26055082,26056082,chr6:26055082..26056082,chr6,27862964,27863964,chr6:27862964..27863964,0
chr6,26053082,26054082,chr6:26053082..26054082,chr6,27860964,27861964,chr6:27860964..27861964,0
chr6,26055032,26056032,chr6:26054713..26056352,chr6,26520851,26521851,chr6:26521136..26524010,1
chr6,26057032,26058032,chr6:26057032..26058032,chr6,26522851,26523851,chr6:26522851..26523851,0
chr6,26053032,26054032,chr6:26053032..26054032,chr6,26518851,26519851,chr6:26518851..26519851,0
chr6,26055032,26056032,chr6:26055032..26056032,chr6,26522851,26523851,chr6:26522851..26523851,0
chr6,26053032,26054032,chr6:26053032..26054032,chr6,26520851,26521851,chr6:26520851..26521851,0
chr6,26055342,26056342,chr6:26054717..26057409,chr6,27113921,27114921,chr6:27111004..27117900,1
chr6,26057342,26058342,chr6:26057342..26058342,chr6,27115921,27116921,chr6:27115921..27116921,0
chr6,26053342,26054342,chr6:26053342..26054342,chr6,27111921,27112921,chr6:27111921..27112921,0
chr6,26055342,26056342,chr6:26055342..26056342,chr6,27115921,27116921,chr6:27115921..27116921,0
chr6,26053342,26054342,chr6:26053342..26054342,chr6,27113921,27114921,chr6:27113921..27114921,0
chr6,26055238,26056238,chr6:26054891..26056586,chr6,27100392,27101392,chr6:27099642..27102142,1
chr6,26057238,26058238,chr6:26057238..26058238,chr6,27102392,27103392,chr6:27102392..27103392,0
chr6,26053238,26054238,chr6:26053238..26054238,chr6,27098392,27099392,chr6:27098392..27099392,0
chr6,26055238,26056238,chr6:26055238..26056238,chr6,27102392,27103392,chr6:27102392..27103392,0
chr6,26053238,26054238,chr6:26053238..26054238,chr6,27100392,27101392,chr6:27100392..27101392,0
chr6,26055719,26056719,chr6:26055472..26057747,chr6,27106066,27107066,chr6:27104934..27107205,1
chr6,26057719,26058719,chr6:26057719..26058719,chr6,27108066,27109066,chr6:27108066..27109066,0
chr6,26053719,26054719,chr6:26053719..26054719,chr6,27104066,27105066,chr6:27104066..27105066,0
chr6,26055719,26056719,chr6:26055719..26056719,chr6,27108066,27109066,chr6:27108066..27109066,0
chr6,26053719,26054719,chr6:26053719..26054719,chr6,27106066,27107066,chr6:27106066..27107066,0
chr6,26056039,26057039,chr6:26056111..26057808,chr6,27107683,27108683,chr6:27108105..27110982,1
chr6,26058039,26059039,chr6:26058039..26059039,chr6,27109683,27110683,chr6:27109683..27110683,0
chr6,26054039,26055039,chr6:26054039..26055039,chr6,27105683,27106683,chr6:27105683..27106683,0
chr6,26056039,26057039,chr6:26056039..26057039,chr6,27109683,27110683,chr6:27109683..27110683,0
chr6,26054039,26055039,chr6:26054039..26055039,chr6,27107683,27108683,chr6:27107683..27108683,0
chr6,26104028,26105028,chr6:26102393..26107181,chr6,27115536,27116536,chr6:27115545..27120891,1
chr6,26106028,26107028,chr6:26106028..26107028,chr6,27117536,27118536,chr6:27117536..27118536,0
chr6,26102028,26103028,chr6:26102028..26103028,chr6,27113536,27114536,chr6:27113536..27114536,0
chr6,26104028,26105028,chr6:26104028..26105028,chr6,27117536,27118536,chr6:27117536..27118536,0
chr6,26102028,26103028,chr6:26102028..26103028,chr6,27115536,27116536,chr6:27115536..27116536,0
chr6,26104028,26105028,chr6:26103297..26105667,chr6,27112296,27113296,chr6:27110513..27113278,1
chr6,26106028,26107028,chr6:26106028..26107028,chr6,27114296,27115296,chr6:27114296..27115296,0
chr6,26102028,26103028,chr6:26102028..26103028,chr6,27110296,27111296,chr6:27110296..27111296,0
chr6,26104028,26105028,chr6:26104028..26105028,chr6,27114296,27115296,chr6:27114296..27115296,0
chr6,26102028,26103028,chr6:26102028..26103028,chr6,27112296,27113296,chr6:27112296..27113296,0
chr6,26104343,26105343,chr6:26104457..26106575,chr6,27859410,27860410,chr6:27858470..27861351,1
chr6,26106343,26107343,chr6:26106343..26107343,chr6,27861410,27862410,chr6:27861410..27862410,0
chr6,26102343,26103343,chr6:26102343..26103343,chr6,27857410,27858410,chr6:27857410..27858410,0
chr6,26104343,26105343,chr6:26104343..26105343,chr6,27861410,27862410,chr6:27861410..27862410,0
chr6,26102343,26103343,chr6:26102343..26103343,chr6,27859410,27860410,chr6:27859410..27860410,0
chr6,26123768,26124768,chr6:26119863..26128842,chr6,27100062,27101062,chr6:27096583..27102911,1
chr6,26125768,26126768,chr6:26125768..26126768,chr6,27102062,27103062,chr6:27102062..27103062,0
chr6,26121768,26122768,chr6:26121768..26122768,chr6,27098062,27099062,chr6:27098062..27099062,0
chr6,26123768,26124768,chr6:26123768..26124768,chr6,27102062,27103062,chr6:27102062..27103062,0
chr6,26121768,26122768,chr6:26121768..26122768,chr6,27100062,27101062,chr6:27100062..27101062,0
chr6,26123768,26124768,chr6:26121366..26126112,chr6,27113805,27114805,chr6:27111465..27116295,1
chr6,26125768,26126768,chr6:26125768..26126768,chr6,27115805,27116805,chr6:27115805..27116805,0
chr6,26121768,26122768,chr6:26121768..26122768,chr6,27111805,27112805,chr6:27111805..27112805,0
chr6,26123768,26124768,chr6:26123768..26124768,chr6,27115805,27116805,chr6:27115805..27116805,0
chr6,26121768,26122768,chr6:26121768..26122768,chr6,27113805,27114805,chr6:27113805..27114805,0
chr6,26123318,26124318,chr6:26122246..26124996,chr6,26520657,26521657,chr6:26519353..26522732,1
chr6,26125318,26126318,chr6:26125318..26126318,chr6,26522657,26523657,chr6:26522657..26523657,0
chr6,26121318,26122318,chr6:26121318..26122318,chr6,26518657,26519657,chr6:26518657..26519657,0
chr6,26123318,26124318,chr6:26123318..26124318,chr6,26522657,26523657,chr6:26522657..26523657,0
chr6,26121318,26122318,chr6:26121318..26122318,chr6,26520657,26521657,chr6:26520657..26521657,0
chr6,26123898,26124898,chr6:26122965..26125832,chr6,27792105,27793105,chr6:27791721..27793805,1
chr6,26125898,26126898,chr6:26125898..26126898,chr6,27794105,27795105,chr6:27794105..27795105,0
chr6,26121898,26122898,chr6:26121898..26122898,chr6,27790105,27791105,chr6:27790105..27791105,0
chr6,26123898,26124898,chr6:26123898..26124898,chr6,27794105,27795105,chr6:27794105..27795105,0
chr6,26121898,26122898,chr6:26121898..26122898,chr6,27792105,27793105,chr6:27792105..27793105,0
chr6,26124135,26125135,chr6:26123458..26125812,chr6,27834110,27835110,chr6:27833699..27835902,1
chr6,26126135,26127135,chr6:26126135..26127135,chr6,27836110,27837110,chr6:27836110..27837110,0
chr6,26122135,26123135,chr6:26122135..26123135,chr6,27832110,27833110,chr6:27832110..27833110,0
chr6,26124135,26125135,chr6:26124135..26125135,chr6,27836110,27837110,chr6:27836110..27837110,0
chr6,26122135,26123135,chr6:26122135..26123135,chr6,27834110,27835110,chr6:27834110..27835110,0
chr6,26124691,26125691,chr6:26124485..26126555,chr6,28457030,28458030,chr6:28456975..28458893,1
chr6,26126691,26127691,chr6:26126691..26127691,chr6,28459030,28460030,chr6:28459030..28460030,0
chr6,26122691,26123691,chr6:26122691..26123691,chr6,28455030,28456030,chr6:28455030..28456030,0
chr6,26124691,26125691,chr6:26124691..26125691,chr6,28459030,28460030,chr6:28459030..28460030,0
chr6,26122691,26123691,chr6:26122691..26123691,chr6,28457030,28458030,chr6:28457030..28458030,0
chr6,26157607,26158607,chr6:26155271..26161648,chr6,27103630,27104630,chr6:27095163..27104437,1
chr6,26159607,26160607,chr6:26159607..26160607,chr6,27105630,27106630,chr6:27105630..27106630,0
chr6,26155607,26156607,chr6:26155607..26156607,chr6,27101630,27102630,chr6:27101630..27102630,0
chr6,26157607,26158607,chr6:26157607..26158607,chr6,27105630,27106630,chr6:27105630..27106630,0
chr6,26155607,26156607,chr6:26155607..26156607,chr6,27103630,27104630,chr6:27103630..27104630,0
chr6,26156276,26157276,chr6:26155518..26157248,chr6,30585286,30586286,chr6:30585019..30587976,1
chr6,26158276,26159276,chr6:26158276..26159276,chr6,30587286,30588286,chr6:30587286..30588286,0
chr6,26154276,26155276,chr6:26154276..26155276,chr6,30583286,30584286,chr6:30583286..30584286,0
chr6,26156276,26157276,chr6:26156276..26157276,chr6,30587286,30588286,chr6:30587286..30588286,0
chr6,26154276,26155276,chr6:26154276..26155276,chr6,30585286,30586286,chr6:30585286..30586286,0
chr6,26157194,26158194,chr6:26155614..26159084,chr6,27114232,27115232,chr6:27112937..27118010,1
chr6,26159194,26160194,chr6:26159194..26160194,chr6,27116232,27117232,chr6:27116232..27117232,0
chr6,26155194,26156194,chr6:26155194..26156194,chr6,27112232,27113232,chr6:27112232..27113232,0
chr6,26157194,26158194,chr6:26157194..26158194,chr6,27116232,27117232,chr6:27116232..27117232,0
chr6,26155194,26156194,chr6:26155194..26156194,chr6,27114232,27115232,chr6:27114232..27115232,0
chr6,26157607,26158607,chr6:26155821..26161666,chr6,26596608,26597608,chr6:26595746..26599191,1
chr6,26159607,26160607,chr6:26159607..26160607,chr6,26598608,26599608,chr6:26598608..26599608,0
chr6,26155607,26156607,chr6:26155607..26156607,chr6,26594608,26595608,chr6:26594608..26595608,0
chr6,26157607,26158607,chr6:26157607..26158607,chr6,26598608,26599608,chr6:26598608..26599608,0
chr6,26155607,26156607,chr6:26155607..26156607,chr6,26596608,26597608,chr6:26596608..26597608,0
chr6,26157205,26158205,chr6:26156242..26159105,chr6,26538032,26539032,chr6:26536923..26540101,1
chr6,26159205,26160205,chr6:26159205..26160205,chr6,26540032,26541032,chr6:26540032..26541032,0
chr6,26155205,26156205,chr6:26155205..26156205,chr6,26536032,26537032,chr6:26536032..26537032,0
chr6,26157205,26158205,chr6:26157205..26158205,chr6,26540032,26541032,chr6:26540032..26541032,0
chr6,26155205,26156205,chr6:26155205..26156205,chr6,26538032,26539032,chr6:26538032..26539032,0
chr6,26157030,26158030,chr6:26156518..26158542,chr6,27858122,27859122,chr6:27857561..27859684,1
chr6,26159030,26160030,chr6:26159030..26160030,chr6,27860122,27861122,chr6:27860122..27861122,0
chr6,26155030,26156030,chr6:26155030..26156030,chr6,27856122,27857122,chr6:27856122..27857122,0
chr6,26157030,26158030,chr6:26157030..26158030,chr6,27860122,27861122,chr6:27860122..27861122,0
chr6,26155030,26156030,chr6:26155030..26156030,chr6,27858122,27859122,chr6:27858122..27859122,0
chr6,26157720,26158720,chr6:26156531..26160482,chr6,27862093,27863093,chr6:27861579..27864503,1
chr6,26159720,26160720,chr6:26159720..26160720,chr6,27864093,27865093,chr6:27864093..27865093,0
chr6,26155720,26156720,chr6:26155720..26156720,chr6,27860093,27861093,chr6:27860093..27861093,0
chr6,26157720,26158720,chr6:26157720..26158720,chr6,27864093,27865093,chr6:27864093..27865093,0
chr6,26155720,26156720,chr6:26155720..26156720,chr6,27862093,27863093,chr6:27862093..27863093,0
chr6,26157940,26158940,chr6:26157128..26159753,chr6,26520657,26521657,chr6:26519202..26521718,1
chr6,26159940,26160940,chr6:26159940..26160940,chr6,26522657,26523657,chr6:26522657..26523657,0
chr6,26155940,26156940,chr6:26155940..26156940,chr6,26518657,26519657,chr6:26518657..26519657,0
chr6,26157940,26158940,chr6:26157940..26158940,chr6,26522657,26523657,chr6:26522657..26523657,0
chr6,26155940,26156940,chr6:26155940..26156940,chr6,26520657,26521657,chr6:26520657..26521657,0
chr6,26158473,26159473,chr6:26158037..26160369,chr6,27440557,27441557,chr6:27440864..27442625,1
chr6,26160473,26161473,chr6:26160473..26161473,chr6,27442557,27443557,chr6:27442557..27443557,0
chr6,26156473,26157473,chr6:26156473..26157473,chr6,27438557,27439557,chr6:27438557..27439557,0
chr6,26158473,26159473,chr6:26158473..26159473,chr6,27442557,27443557,chr6:27442557..27443557,0
chr6,26156473,26157473,chr6:26156473..26157473,chr6,27440557,27441557,chr6:27440557..27441557,0
chr6,26171580,26172580,chr6:26168140..26172171,chr6,27113269,27114269,chr6:27111369..27115224,1
chr6,26173580,26174580,chr6:26173580..26174580,chr6,27115269,27116269,chr6:27115269..27116269,0
chr6,26169580,26170580,chr6:26169580..26170580,chr6,27111269,27112269,chr6:27111269..27112269,0
chr6,26171580,26172580,chr6:26171580..26172580,chr6,27115269,27116269,chr6:27115269..27116269,0
chr6,26169580,26170580,chr6:26169580..26170580,chr6,27113269,27114269,chr6:27113269..27114269,0
chr6,26188130,26189130,chr6:26185337..26188954,chr6,26596484,26597484,chr6:26593847..26597178,1
chr6,26190130,26191130,chr6:26190130..26191130,chr6,26598484,26599484,chr6:26598484..26599484,0
chr6,26186130,26187130,chr6:26186130..26187130,chr6,26594484,26595484,chr6:26594484..26595484,0
chr6,26188130,26189130,chr6:26188130..26189130,chr6,26598484,26599484,chr6:26598484..26599484,0
chr6,26186130,26187130,chr6:26186130..26187130,chr6,26596484,26597484,chr6:26596484..26597484,0
chr6,26188422,26189422,chr6:26187375..26189880,chr6,27100062,27101062,chr6:27097420..27103446,1
chr6,26190422,26191422,chr6:26190422..26191422,chr6,27102062,27103062,chr6:27102062..27103062,0
chr6,26186422,26187422,chr6:26186422..26187422,chr6,27098062,27099062,chr6:27098062..27099062,0
chr6,26188422,26189422,chr6:26188422..26189422,chr6,27102062,27103062,chr6:27102062..27103062,0
chr6,26186422,26187422,chr6:26186422..26187422,chr6,27100062,27101062,chr6:27100062..27101062,0
chr6,26188422,26189422,chr6:26187831..26190328,chr6,26520663,26521663,chr6:26520761..26523308,1
chr6,26190422,26191422,chr6:26190422..26191422,chr6,26522663,26523663,chr6:26522663..26523663,0
chr6,26186422,26187422,chr6:26186422..26187422,chr6,26518663,26519663,chr6:26518663..26519663,0
chr6,26188422,26189422,chr6:26188422..26189422,chr6,26522663,26523663,chr6:26522663..26523663,0
chr6,26186422,26187422,chr6:26186422..26187422,chr6,26520663,26521663,chr6:26520663..26521663,0
chr6,26196926,26197926,chr6:26196234..26202173,chr6,27109304,27110304,chr6:27109710..27116918,1
chr6,26198926,26199926,chr6:26198926..26199926,chr6,27111304,27112304,chr6:27111304..27112304,0
chr6,26194926,26195926,chr6:26194926..26195926,chr6,27107304,27108304,chr6:27107304..27108304,0
chr6,26196926,26197926,chr6:26196926..26197926,chr6,27111304,27112304,chr6:27111304..27112304,0
chr6,26194926,26195926,chr6:26194926..26195926,chr6,27109304,27110304,chr6:27109304..27110304,0
chr6,26196926,26197926,chr6:26196890..26209578,chr6,27106594,27107594,chr6:27096615..27108451,1
chr6,26198926,26199926,chr6:26198926..26199926,chr6,27108594,27109594,chr6:27108594..27109594,0
chr6,26194926,26195926,chr6:26194926..26195926,chr6,27104594,27105594,chr6:27104594..27105594,0
chr6,26196926,26197926,chr6:26196926..26197926,chr6,27108594,27109594,chr6:27108594..27109594,0
chr6,26194926,26195926,chr6:26194926..26195926,chr6,27106594,27107594,chr6:27106594..27107594,0
chr6,26197287,26198287,chr6:26197718..26199629,chr6,27869600,27870600,chr6:27867350..27870167,1
chr6,26199287,26200287,chr6:26199287..26200287,chr6,27871600,27872600,chr6:27871600..27872600,0
chr6,26195287,26196287,chr6:26195287..26196287,chr6,27867600,27868600,chr6:27867600..27868600,0
chr6,26197287,26198287,chr6:26197287..26198287,chr6,27871600,27872600,chr6:27871600..27872600,0
chr6,26195287,26196287,chr6:26195287..26196287,chr6,27869600,27870600,chr6:27869600..27870600,0
chr6,26198540,26199540,chr6:26197952..26199936,chr6,27861282,27862282,chr6:27859957..27865215,1
chr6,26200540,26201540,chr6:26200540..26201540,chr6,27863282,27864282,chr6:27863282..27864282,0
chr6,26196540,26197540,chr6:26196540..26197540,chr6,27859282,27860282,chr6:27859282..27860282,0
chr6,26198540,26199540,chr6:26198540..26199540,chr6,27863282,27864282,chr6:27863282..27864282,0
chr6,26196540,26197540,chr6:26196540..26197540,chr6,27861282,27862282,chr6:27861282..27862282,0
chr6,26198571,26199571,chr6:26198124..26199998,chr6,26520657,26521657,chr6:26520705..26522799,1
chr6,26200571,26201571,chr6:26200571..26201571,chr6,26522657,26523657,chr6:26522657..26523657,0
chr6,26196571,26197571,chr6:26196571..26197571,chr6,26518657,26519657,chr6:26518657..26519657,0
chr6,26198571,26199571,chr6:26198571..26199571,chr6,26522657,26523657,chr6:26522657..26523657,0
chr6,26196571,26197571,chr6:26196571..26197571,chr6,26520657,26521657,chr6:26520657..26521657,0
chr6,26198855,26199855,chr6:26198322..26200388,chr6,26538032,26539032,chr6:26537916..26540393,1
chr6,26200855,26201855,chr6:26200855..26201855,chr6,26540032,26541032,chr6:26540032..26541032,0
chr6,26196855,26197855,chr6:26196855..26197855,chr6,26536032,26537032,chr6:26536032..26537032,0
chr6,26198855,26199855,chr6:26198855..26199855,chr6,26540032,26541032,chr6:26540032..26541032,0
chr6,26196855,26197855,chr6:26196855..26197855,chr6,26538032,26539032,chr6:26538032..26539032,0
chr6,26199079,26200079,chr6:26198756..26200403,chr6,27792114,27793114,chr6:27791864..27793365,1
chr6,26201079,26202079,chr6:26201079..26202079,chr6,27794114,27795114,chr6:27794114..27795114,0
chr6,26197079,26198079,chr6:26197079..26198079,chr6,27790114,27791114,chr6:27790114..27791114,0
chr6,26199079,26200079,chr6:26199079..26200079,chr6,27794114,27795114,chr6:27794114..27795114,0
chr6,26197079,26198079,chr6:26197079..26198079,chr6,27792114,27793114,chr6:27792114..27793114,0
chr6,26199239,26200239,chr6:26198826..26200652,chr6,27777698,27778698,chr6:27777401..27778996,1
chr6,26201239,26202239,chr6:26201239..26202239,chr6,27779698,27780698,chr6:27779698..27780698,0
chr6,26197239,26198239,chr6:26197239..26198239,chr6,27775698,27776698,chr6:27775698..27776698,0
chr6,26199239,26200239,chr6:26199239..26200239,chr6,27779698,27780698,chr6:27779698..27780698,0
chr6,26197239,26198239,chr6:26197239..26198239,chr6,27777698,27778698,chr6:27777698..27778698,0
chr6,26199531,26200531,chr6:26199305..26201035,chr6,27857738,27858738,chr6:27856541..27859187,1
chr6,26201531,26202531,chr6:26201531..26202531,chr6,27859738,27860738,chr6:27859738..27860738,0
chr6,26197531,26198531,chr6:26197531..26198531,chr6,27855738,27856738,chr6:27855738..27856738,0
chr6,26199531,26200531,chr6:26199531..26200531,chr6,27859738,27860738,chr6:27859738..27860738,0
chr6,26197531,26198531,chr6:26197531..26198531,chr6,27857738,27858738,chr6:27857738..27858738,0
chr6,26203899,26204899,chr6:26201557..26204419,chr6,27861117,27862117,chr6:27859864..27863370,1
chr6,26205899,26206899,chr6:26205899..26206899,chr6,27863117,27864117,chr6:27863117..27864117,0
chr6,26201899,26202899,chr6:26201899..26202899,chr6,27859117,27860117,chr6:27859117..27860117,0
chr6,26203899,26204899,chr6:26203899..26204899,chr6,27863117,27864117,chr6:27863117..27864117,0
chr6,26201899,26202899,chr6:26201899..26202899,chr6,27861117,27862117,chr6:27861117..27862117,0
chr6,26204413,26205413,chr6:26201617..26205446,chr6,27776038,27777038,chr6:27775076..27778001,1
chr6,26206413,26207413,chr6:26206413..26207413,chr6,27778038,27779038,chr6:27778038..27779038,0
chr6,26202413,26203413,chr6:26202413..26203413,chr6,27774038,27775038,chr6:27774038..27775038,0
chr6,26204413,26205413,chr6:26204413..26205413,chr6,27778038,27779038,chr6:27778038..27779038,0
chr6,26202413,26203413,chr6:26202413..26203413,chr6,27776038,27777038,chr6:27776038..27777038,0
chr6,26204843,26205843,chr6:26202461..26206307,chr6,27113731,27114731,chr6:27111685..27116147,1
chr6,26206843,26207843,chr6:26206843..26207843,chr6,27115731,27116731,chr6:27115731..27116731,0
chr6,26202843,26203843,chr6:26202843..26203843,chr6,27111731,27112731,chr6:27111731..27112731,0
chr6,26204843,26205843,chr6:26204843..26205843,chr6,27115731,27116731,chr6:27115731..27116731,0
chr6,26202843,26203843,chr6:26202843..26203843,chr6,27113731,27114731,chr6:27113731..27114731,0
chr6,26204069,26205069,chr6:26202930..26204758,chr6,27805326,27806326,chr6:27804795..27807799,1
chr6,26206069,26207069,chr6:26206069..26207069,chr6,27807326,27808326,chr6:27807326..27808326,0
chr6,26202069,26203069,chr6:26202069..26203069,chr6,27803326,27804326,chr6:27803326..27804326,0
chr6,26204069,26205069,chr6:26204069..26205069,chr6,27807326,27808326,chr6:27807326..27808326,0
chr6,26202069,26203069,chr6:26202069..26203069,chr6,27805326,27806326,chr6:27805326..27806326,0
chr6,26204049,26205049,chr6:26203154..26204718,chr6,26538032,26539032,chr6:26537605..26540398,1
chr6,26206049,26207049,chr6:26206049..26207049,chr6,26540032,26541032,chr6:26540032..26541032,0
chr6,26202049,26203049,chr6:26202049..26203049,chr6,26536032,26537032,chr6:26536032..26537032,0
chr6,26204049,26205049,chr6:26204049..26205049,chr6,26540032,26541032,chr6:26540032..26541032,0
chr6,26202049,26203049,chr6:26202049..26203049,chr6,26538032,26539032,chr6:26538032..26539032,0
chr6,26205132,26206132,chr6:26204679..26206586,chr6,27792018,27793018,chr6:27790923..27793517,1
chr6,26207132,26208132,chr6:26207132..26208132,chr6,27794018,27795018,chr6:27794018..27795018,0
chr6,26203132,26204132,chr6:26203132..26204132,chr6,27790018,27791018,chr6:27790018..27791018,0
chr6,26205132,26206132,chr6:26205132..26206132,chr6,27794018,27795018,chr6:27794018..27795018,0
chr6,26203132,26204132,chr6:26203132..26204132,chr6,27792018,27793018,chr6:27792018..27793018,0
chr6,26205437,26206437,chr6:26205255..26207547,chr6,26987431,26988431,chr6:26985458..26988119,1
chr6,26207437,26208437,chr6:26207437..26208437,chr6,26989431,26990431,chr6:26989431..26990431,0
chr6,26203437,26204437,chr6:26203437..26204437,chr6,26985431,26986431,chr6:26985431..26986431,0
chr6,26205437,26206437,chr6:26205437..26206437,chr6,26989431,26990431,chr6:26989431..26990431,0
chr6,26203437,26204437,chr6:26203437..26204437,chr6,26987431,26988431,chr6:26987431..26988431,0
chr6,26205458,26206458,chr6:26205296..26207638,chr6,26538032,26539032,chr6:26537665..26539473,1
chr6,26207458,26208458,chr6:26207458..26208458,chr6,26540032,26541032,chr6:26540032..26541032,0
chr6,26203458,26204458,chr6:26203458..26204458,chr6,26536032,26537032,chr6:26536032..26537032,0
chr6,26205458,26206458,chr6:26205458..26206458,chr6,26540032,26541032,chr6:26540032..26541032,0
chr6,26203458,26204458,chr6:26203458..26204458,chr6,26538032,26539032,chr6:26538032..26539032,0
chr6,26205876,26206876,chr6:26206133..26208604,chr6,27861502,27862502,chr6:27861134..27862870,1
chr6,26207876,26208876,chr6:26207876..26208876,chr6,27863502,27864502,chr6:27863502..27864502,0
chr6,26203876,26204876,chr6:26203876..26204876,chr6,27859502,27860502,chr6:27859502..27860502,0
chr6,26205876,26206876,chr6:26205876..26206876,chr6,27863502,27864502,chr6:27863502..27864502,0
chr6,26203876,26204876,chr6:26203876..26204876,chr6,27861502,27862502,chr6:27861502..27862502,0
chr6,26216380,26217380,chr6:26210558..26220469,chr6,27100062,27101062,chr6:27093552..27103796,1
chr6,26218380,26219380,chr6:26218380..26219380,chr6,27102062,27103062,chr6:27102062..27103062,0
chr6,26214380,26215380,chr6:26214380..26215380,chr6,27098062,27099062,chr6:27098062..27099062,0
chr6,26216380,26217380,chr6:26216380..26217380,chr6,27102062,27103062,chr6:27102062..27103062,0
chr6,26214380,26215380,chr6:26214380..26215380,chr6,27100062,27101062,chr6:27100062..27101062,0
chr6,26216380,26217380,chr6:26211090..26218818,chr6,27859948,27860948,chr6:27857037..27863909,1
