chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr19,13264286,13265286,chr19:13264286..13265286,chr6,26218517,26219517,chr6:26218517..26219517,0
chr19,13260286,13261286,chr19:13260286..13261286,chr6,26214517,26215517,chr6:26214517..26215517,0
chr19,13262286,13263286,chr19:13262286..13263286,chr6,26218517,26219517,chr6:26218517..26219517,0
chr19,13260286,13261286,chr19:13260286..13261286,chr6,26216517,26217517,chr6:26216517..26217517,0
chr19,13265390,13266390,chr19:13264871..13267406,chr7,112089964,112090964,chr7:112089392..112090897,1
chr19,13267390,13268390,chr19:13267390..13268390,chr7,112091964,112092964,chr7:112091964..112092964,0
chr19,13263390,13264390,chr19:13263390..13264390,chr7,112087964,112088964,chr7:112087964..112088964,0
chr19,13265390,13266390,chr19:13265390..13266390,chr7,112091964,112092964,chr7:112091964..112092964,0
chr19,13263390,13264390,chr19:13263390..13264390,chr7,112089964,112090964,chr7:112089964..112090964,0
chr19,14628805,14629805,chr19:14628075..14630275,chr3,49058043,49059043,chr3:49057299..49059465,1
chr19,14630805,14631805,chr19:14630805..14631805,chr3,49060043,49061043,chr3:49060043..49061043,0
chr19,14626805,14627805,chr19:14626805..14627805,chr3,49056043,49057043,chr3:49056043..49057043,0
chr19,14628805,14629805,chr19:14628805..14629805,chr3,49060043,49061043,chr3:49060043..49061043,0
chr19,14626805,14627805,chr19:14626805..14627805,chr3,49058043,49059043,chr3:49058043..49059043,0
chr19,17000892,17001892,chr19:17000958..17003946,chr6,36561362,36562362,chr6:36560825..36562402,1
chr19,17002892,17003892,chr19:17002892..17003892,chr6,36563362,36564362,chr6:36563362..36564362,0
chr19,16998892,16999892,chr19:16998892..16999892,chr6,36559362,36560362,chr6:36559362..36560362,0
chr19,17000892,17001892,chr19:17000892..17001892,chr6,36563362,36564362,chr6:36563362..36564362,0
chr19,16998892,16999892,chr19:16998892..16999892,chr6,36561362,36562362,chr6:36561362..36562362,0
chr19,17002778,17003778,chr19:17001836..17003908,chr6,43592031,43593031,chr6:43592238..43593932,1
chr19,17004778,17005778,chr19:17004778..17005778,chr6,43594031,43595031,chr6:43594031..43595031,0
chr19,17000778,17001778,chr19:17000778..17001778,chr6,43590031,43591031,chr6:43590031..43591031,0
chr19,17002778,17003778,chr19:17002778..17003778,chr6,43594031,43595031,chr6:43594031..43595031,0
chr19,17000778,17001778,chr19:17000778..17001778,chr6,43592031,43593031,chr6:43592031..43593031,0
chr19,17974057,17975057,chr19:17972739..17974788,chr6,27860336,27861336,chr6:27859806..27861866,1
chr19,17976057,17977057,chr19:17976057..17977057,chr6,27862336,27863336,chr6:27862336..27863336,0
chr19,17972057,17973057,chr19:17972057..17973057,chr6,27858336,27859336,chr6:27858336..27859336,0
chr19,17974057,17975057,chr19:17974057..17975057,chr6,27862336,27863336,chr6:27862336..27863336,0
chr19,17972057,17973057,chr19:17972057..17973057,chr6,27860336,27861336,chr6:27860336..27861336,0
chr19,19496358,19497358,chr19:19496724..19499186,chr2,85772966,85773966,chr2:85772570..85774363,1
chr19,19498358,19499358,chr19:19498358..19499358,chr2,85774966,85775966,chr2:85774966..85775966,0
chr19,19494358,19495358,chr19:19494358..19495358,chr2,85770966,85771966,chr2:85770966..85771966,0
chr19,19496358,19497358,chr19:19496358..19497358,chr2,85774966,85775966,chr2:85774966..85775966,0
chr19,19494358,19495358,chr19:19494358..19495358,chr2,85772966,85773966,chr2:85772966..85773966,0
chr19,39897224,39898224,chr19:39896779..39898859,chr5,65221166,65222166,chr5:65220597..65222904,1
chr19,39899224,39900224,chr19:39899224..39900224,chr5,65223166,65224166,chr5:65223166..65224166,0
chr19,39895224,39896224,chr19:39895224..39896224,chr5,65219166,65220166,chr5:65219166..65220166,0
chr19,39897224,39898224,chr19:39897224..39898224,chr5,65223166,65224166,chr5:65223166..65224166,0
chr19,39895224,39896224,chr19:39895224..39896224,chr5,65221166,65222166,chr5:65221166..65222166,0
chr19,39900546,39901546,chr19:39901043..39903228,chr6,26197146,26198146,chr6:26197435..26199053,1
chr19,39902546,39903546,chr19:39902546..39903546,chr6,26199146,26200146,chr6:26199146..26200146,0
chr19,39898546,39899546,chr19:39898546..39899546,chr6,26195146,26196146,chr6:26195146..26196146,0
chr19,39900546,39901546,chr19:39900546..39901546,chr6,26199146,26200146,chr6:26199146..26200146,0
chr19,39898546,39899546,chr19:39898546..39899546,chr6,26197146,26198146,chr6:26197146..26198146,0
chr19,47289053,47290053,chr19:47287460..47289701,chr6,31628026,31629026,chr6:31626637..31629167,1
chr19,47291053,47292053,chr19:47291053..47292053,chr6,31630026,31631026,chr6:31630026..31631026,0
chr19,47287053,47288053,chr19:47287053..47288053,chr6,31626026,31627026,chr6:31626026..31627026,0
chr19,47289053,47290053,chr19:47289053..47290053,chr6,31630026,31631026,chr6:31630026..31631026,0
chr19,47287053,47288053,chr19:47287053..47288053,chr6,31628026,31629026,chr6:31628026..31629026,0
chr19,47289284,47290284,chr19:47288185..47290163,chr6,36561527,36562527,chr6:36560633..36562731,1
chr19,47291284,47292284,chr19:47291284..47292284,chr6,36563527,36564527,chr6:36563527..36564527,0
chr19,47287284,47288284,chr19:47287284..47288284,chr6,36559527,36560527,chr6:36559527..36560527,0
chr19,47289284,47290284,chr19:47289284..47290284,chr6,36563527,36564527,chr6:36563527..36564527,0
chr19,47287284,47288284,chr19:47287284..47288284,chr6,36561527,36562527,chr6:36561527..36562527,0
chr19,47290728,47291728,chr19:47289148..47291310,chr5,137805405,137806405,chr5:137805053..137807818,1
chr19,47292728,47293728,chr19:47292728..47293728,chr5,137807405,137808405,chr5:137807405..137808405,0
chr19,47288728,47289728,chr19:47288728..47289728,chr5,137803405,137804405,chr5:137803405..137804405,0
chr19,47290728,47291728,chr19:47290728..47291728,chr5,137807405,137808405,chr5:137807405..137808405,0
chr19,47288728,47289728,chr19:47288728..47289728,chr5,137805405,137806405,chr5:137805405..137806405,0
chr19,47291169,47292169,chr19:47290294..47292275,chr6,26055612,26056612,chr6:26055258..26057231,1
chr19,47293169,47294169,chr19:47293169..47294169,chr6,26057612,26058612,chr6:26057612..26058612,0
chr19,47289169,47290169,chr19:47289169..47290169,chr6,26053612,26054612,chr6:26053612..26054612,0
chr19,47291169,47292169,chr19:47291169..47292169,chr6,26057612,26058612,chr6:26057612..26058612,0
chr19,47289169,47290169,chr19:47289169..47290169,chr6,26055612,26056612,chr6:26055612..26056612,0
chr19,47615249,47616249,chr19:47614801..47616697,chr3,5019784,5020784,chr3:5019396..5021173,1
chr19,47617249,47618249,chr19:47617249..47618249,chr3,5021784,5022784,chr3:5021784..5022784,0
chr19,47613249,47614249,chr19:47613249..47614249,chr3,5017784,5018784,chr3:5017784..5018784,0
chr19,47615249,47616249,chr19:47615249..47616249,chr3,5021784,5022784,chr3:5021784..5022784,0
chr19,47613249,47614249,chr19:47613249..47614249,chr3,5019784,5020784,chr3:5019784..5020784,0
chr19,49469667,49470667,chr19:49468911..49471424,chr6,41889683,41890683,chr6:41889686..41891190,1
chr19,49471667,49472667,chr19:49471667..49472667,chr6,41891683,41892683,chr6:41891683..41892683,0
chr19,49467667,49468667,chr19:49467667..49468667,chr6,41887683,41888683,chr6:41887683..41888683,0
chr19,49469667,49470667,chr19:49469667..49470667,chr6,41891683,41892683,chr6:41891683..41892683,0
chr19,49467667,49468667,chr19:49467667..49468667,chr6,41889683,41890683,chr6:41889683..41890683,0
chr19,55897599,55898599,chr19:55897240..55898959,chr7,104652701,104653701,chr7:104651761..104654641,1
chr19,55899599,55900599,chr19:55899599..55900599,chr7,104654701,104655701,chr7:104654701..104655701,0
chr19,55895599,55896599,chr19:55895599..55896599,chr7,104650701,104651701,chr7:104650701..104651701,0
chr19,55897599,55898599,chr19:55897599..55898599,chr7,104654701,104655701,chr7:104654701..104655701,0
chr19,55895599,55896599,chr19:55895599..55896599,chr7,104652701,104653701,chr7:104652701..104653701,0
chr19,55918866,55919866,chr19:55917718..55920668,chr3,150124926,150125926,chr3:150122792..150125732,1
chr19,55920866,55921866,chr19:55920866..55921866,chr3,150126926,150127926,chr3:150126926..150127926,0
chr19,55916866,55917866,chr19:55916866..55917866,chr3,150122926,150123926,chr3:150122926..150123926,0
chr19,55918866,55919866,chr19:55918866..55919866,chr3,150126926,150127926,chr3:150126926..150127926,0
chr19,55916866,55917866,chr19:55916866..55917866,chr3,150124926,150125926,chr3:150124926..150125926,0
chr2,38974853,38975853,chr2:38974129..38976578,chr5,137800716,137801716,chr5:137800160..137802272,1
chr2,38976853,38977853,chr2:38976853..38977853,chr5,137802716,137803716,chr5:137802716..137803716,0
chr2,38972853,38973853,chr2:38972853..38973853,chr5,137798716,137799716,chr5:137798716..137799716,0
chr2,38974853,38975853,chr2:38974853..38975853,chr5,137802716,137803716,chr5:137802716..137803716,0
chr2,38972853,38973853,chr2:38972853..38973853,chr5,137800716,137801716,chr5:137800716..137801716,0
chr2,43454188,43455188,chr2:43454001..43456714,chrX,135961780,135962780,chrX:135961413..135963147,1
chr2,43456188,43457188,chr2:43456188..43457188,chrX,135963780,135964780,chrX:135963780..135964780,0
chr2,43452188,43453188,chr2:43452188..43453188,chrX,135959780,135960780,chrX:135959780..135960780,0
chr2,43454188,43455188,chr2:43454188..43455188,chrX,135963780,135964780,chrX:135963780..135964780,0
chr2,43452188,43453188,chr2:43452188..43453188,chrX,135961780,135962780,chrX:135961780..135962780,0
chr2,47403163,47404163,chr2:47401510..47404292,chr3,9438765,9439765,chr3:9438426..9440104,1
chr2,47405163,47406163,chr2:47405163..47406163,chr3,9440765,9441765,chr3:9440765..9441765,0
chr2,47401163,47402163,chr2:47401163..47402163,chr3,9436765,9437765,chr3:9436765..9437765,0
chr2,47403163,47404163,chr2:47403163..47404163,chr3,9440765,9441765,chr3:9440765..9441765,0
chr2,47401163,47402163,chr2:47401163..47402163,chr3,9438765,9439765,chr3:9438765..9439765,0
chr2,85767501,85768501,chr2:85766981..85769022,chr5,137804928,137805928,chr5:137804398..137806459,1
chr2,85769501,85770501,chr2:85769501..85770501,chr5,137806928,137807928,chr5:137806928..137807928,0
chr2,85765501,85766501,chr2:85765501..85766501,chr5,137802928,137803928,chr5:137802928..137803928,0
chr2,85767501,85768501,chr2:85767501..85768501,chr5,137806928,137807928,chr5:137806928..137807928,0
chr2,85765501,85766501,chr2:85765501..85766501,chr5,137804928,137805928,chr5:137804928..137805928,0
chr2,113032678,113033678,chr2:113031915..113033704,chr7,75987748,75988748,chr7:75986232..75988777,1
chr2,113034678,113035678,chr2:113034678..113035678,chr7,75989748,75990748,chr7:75989748..75990748,0
chr2,113030678,113031678,chr2:113030678..113031678,chr7,75985748,75986748,chr7:75985748..75986748,0
chr2,113032678,113033678,chr2:113032678..113033678,chr7,75989748,75990748,chr7:75989748..75990748,0
chr2,113030678,113031678,chr2:113030678..113031678,chr7,75987748,75988748,chr7:75987748..75988748,0
chr2,172017155,172018155,chr2:172016551..172018471,chr6,20403024,20404024,chr6:20402143..20404906,1
chr2,172019155,172020155,chr2:172019155..172020155,chr6,20405024,20406024,chr6:20405024..20406024,0
chr2,172015155,172016155,chr2:172015155..172016155,chr6,20401024,20402024,chr6:20401024..20402024,0
chr2,172017155,172018155,chr2:172017155..172018155,chr6,20405024,20406024,chr6:20405024..20406024,0
chr2,172015155,172016155,chr2:172015155..172016155,chr6,20403024,20404024,chr6:20403024..20404024,0
chr2,178128379,178129379,chr2:178127973..178129753,chr6,26104396,26105396,chr6:26104564..26106585,1
chr2,178130379,178131379,chr2:178130379..178131379,chr6,26106396,26107396,chr6:26106396..26107396,0
chr2,178126379,178127379,chr2:178126379..178127379,chr6,26102396,26103396,chr6:26102396..26103396,0
chr2,178128379,178129379,chr2:178128379..178129379,chr6,26106396,26107396,chr6:26106396..26107396,0
chr2,178126379,178127379,chr2:178126379..178127379,chr6,26104396,26105396,chr6:26104396..26105396,0
chr2,241500257,241501257,chr2:241499997..241501518,chr20,60641265,60642265,chr20:60641137..60642649,1
chr2,241502257,241503257,chr2:241502257..241503257,chr20,60643265,60644265,chr20:60643265..60644265,0
chr2,241498257,241499257,chr2:241498257..241499257,chr20,60639265,60640265,chr20:60639265..60640265,0
chr2,241500257,241501257,chr2:241500257..241501257,chr20,60643265,60644265,chr20:60643265..60644265,0
chr2,241498257,241499257,chr2:241498257..241499257,chr20,60641265,60642265,chr20:60641265..60642265,0
chr20,29611126,29612126,chr20:29610847..29613187,chr4,190861070,190862070,chr4:190860454..190862227,1
chr20,29613126,29614126,chr20:29613126..29614126,chr4,190863070,190864070,chr4:190863070..190864070,0
chr20,29609126,29610126,chr20:29609126..29610126,chr4,190859070,190860070,chr4:190859070..190860070,0
chr20,29611126,29612126,chr20:29611126..29612126,chr4,190863070,190864070,chr4:190863070..190864070,0
chr20,29609126,29610126,chr20:29609126..29610126,chr4,190861070,190862070,chr4:190861070..190862070,0
chr20,34542009,34543009,chr20:34540044..34543008,chr7,153105364,153106364,chr7:153104982..153106746,1
chr20,34544009,34545009,chr20:34544009..34545009,chr7,153107364,153108364,chr7:153107364..153108364,0
chr20,34540009,34541009,chr20:34540009..34541009,chr7,153103364,153104364,chr7:153103364..153104364,0
chr20,34542009,34543009,chr20:34542009..34543009,chr7,153107364,153108364,chr7:153107364..153108364,0
chr20,34540009,34541009,chr20:34540009..34541009,chr7,153105364,153106364,chr7:153105364..153106364,0
chr20,42086295,42087295,chr20:42085316..42087848,chr8,38239830,38240830,chr8:38238484..38240875,1
chr20,42088295,42089295,chr20:42088295..42089295,chr8,38241830,38242830,chr8:38241830..38242830,0
chr20,42084295,42085295,chr20:42084295..42085295,chr8,38237830,38238830,chr8:38237830..38238830,0
chr20,42086295,42087295,chr20:42086295..42087295,chr8,38241830,38242830,chr8:38241830..38242830,0
chr20,42084295,42085295,chr20:42084295..42085295,chr8,38239830,38240830,chr8:38239830..38240830,0
chr20,47894833,47895833,chr20:47894364..47896281,chr6,30582679,30583679,chr6:30582094..30584265,1
chr20,47896833,47897833,chr20:47896833..47897833,chr6,30584679,30585679,chr6:30584679..30585679,0
chr20,47892833,47893833,chr20:47892833..47893833,chr6,30580679,30581679,chr6:30580679..30581679,0
chr20,47894833,47895833,chr20:47894833..47895833,chr6,30584679,30585679,chr6:30584679..30585679,0
chr20,47892833,47893833,chr20:47892833..47893833,chr6,30582679,30583679,chr6:30582679..30583679,0
chr20,49547664,49548664,chr20:49546476..49548738,chr22,21921545,21922545,chr22:21921516..21923782,1
chr20,49549664,49550664,chr20:49549664..49550664,chr22,21923545,21924545,chr22:21923545..21924545,0
chr20,49545664,49546664,chr20:49545664..49546664,chr22,21919545,21920545,chr22:21919545..21920545,0
chr20,49547664,49548664,chr20:49547664..49548664,chr22,21923545,21924545,chr22:21923545..21924545,0
chr20,49545664,49546664,chr20:49545664..49546664,chr22,21921545,21922545,chr22:21921545..21922545,0
chr21,30397383,30398383,chr21:30397812..30399916,chr4,10119732,10120732,chr4:10119387..10121077,1
chr21,30399383,30400383,chr21:30399383..30400383,chr4,10121732,10122732,chr4:10121732..10122732,0
chr21,30395383,30396383,chr21:30395383..30396383,chr4,10117732,10118732,chr4:10117732..10118732,0
chr21,30397383,30398383,chr21:30397383..30398383,chr4,10121732,10122732,chr4:10121732..10122732,0
chr21,30395383,30396383,chr21:30395383..30396383,chr4,10119732,10120732,chr4:10119732..10120732,0
chr21,38738415,38739415,chr21:38738256..38741117,chr6,27861065,27862065,chr6:27860239..27862891,1
chr21,38740415,38741415,chr21:38740415..38741415,chr6,27863065,27864065,chr6:27863065..27864065,0
chr21,38736415,38737415,chr21:38736415..38737415,chr6,27859065,27860065,chr6:27859065..27860065,0
chr21,38738415,38739415,chr21:38738415..38739415,chr6,27863065,27864065,chr6:27863065..27864065,0
chr21,38736415,38737415,chr21:38736415..38737415,chr6,27861065,27862065,chr6:27861065..27862065,0
chr21,46237220,46238220,chr21:46236119..46237973,chr6,33240604,33241604,chr6:33239831..33242378,1
chr21,46239220,46240220,chr21:46239220..46240220,chr6,33242604,33243604,chr6:33242604..33243604,0
chr21,46235220,46236220,chr21:46235220..46236220,chr6,33238604,33239604,chr6:33238604..33239604,0
chr21,46237220,46238220,chr21:46237220..46238220,chr6,33242604,33243604,chr6:33242604..33243604,0
chr21,46235220,46236220,chr21:46235220..46236220,chr6,33240604,33241604,chr6:33240604..33241604,0
chr21,46493893,46494893,chr21:46493349..46495379,chr3,49063272,49064272,chr3:49062380..49065165,1
chr21,46495893,46496893,chr21:46495893..46496893,chr3,49065272,49066272,chr3:49065272..49066272,0
chr21,46491893,46492893,chr21:46491893..46492893,chr3,49061272,49062272,chr3:49061272..49062272,0
chr21,46493893,46494893,chr21:46493893..46494893,chr3,49065272,49066272,chr3:49065272..49066272,0
chr21,46491893,46492893,chr21:46491893..46492893,chr3,49063272,49064272,chr3:49063272..49064272,0
chr21,46493878,46494878,chr21:46493355..46495349,chr6,20403433,20404433,chr6:20402517..20405350,1
chr21,46495878,46496878,chr21:46495878..46496878,chr6,20405433,20406433,chr6:20405433..20406433,0
chr21,46491878,46492878,chr21:46491878..46492878,chr6,20401433,20402433,chr6:20401433..20402433,0
chr21,46493878,46494878,chr21:46493878..46494878,chr6,20405433,20406433,chr6:20405433..20406433,0
chr21,46491878,46492878,chr21:46491878..46492878,chr6,20403433,20404433,chr6:20403433..20404433,0
chr22,17082020,17083020,chr22:17081838..17084715,chr9,133999872,134000872,chr9:133999244..134000771,1
chr22,17084020,17085020,chr22:17084020..17085020,chr9,134001872,134002872,chr9:134001872..134002872,0
chr22,17080020,17081020,chr22:17080020..17081020,chr9,133997872,133998872,chr9:133997872..133998872,0
chr22,17082020,17083020,chr22:17082020..17083020,chr9,134001872,134002872,chr9:134001872..134002872,0
chr22,17080020,17081020,chr22:17080020..17081020,chr9,133999872,134000872,chr9:133999872..134000872,0
chr22,17082450,17083450,chr22:17082698..17084790,chr9,134150756,134151756,chr9:134149841..134152671,1
chr22,17084450,17085450,chr22:17084450..17085450,chr9,134152756,134153756,chr9:134152756..134153756,0
chr22,17080450,17081450,chr22:17080450..17081450,chr9,134148756,134149756,chr9:134148756..134149756,0
chr22,17082450,17083450,chr22:17082450..17083450,chr9,134152756,134153756,chr9:134152756..134153756,0
chr22,17080450,17081450,chr22:17080450..17081450,chr9,134150756,134151756,chr9:134150756..134151756,0
chr22,19466603,19467603,chr22:19466508..19469861,chr6,27099919,27100919,chr6:27098397..27102298,1
chr22,19468603,19469603,chr22:19468603..19469603,chr6,27101919,27102919,chr6:27101919..27102919,0
chr22,19464603,19465603,chr22:19464603..19465603,chr6,27097919,27098919,chr6:27097919..27098919,0
chr22,19466603,19467603,chr22:19466603..19467603,chr6,27101919,27102919,chr6:27101919..27102919,0
chr22,19464603,19465603,chr22:19464603..19465603,chr6,27099919,27100919,chr6:27099919..27100919,0
chr22,19712264,19713264,chr22:19710729..19713326,chr6,26124462,26125462,chr6:26124027..26126525,1
chr22,19714264,19715264,chr22:19714264..19715264,chr6,26126462,26127462,chr6:26126462..26127462,0
chr22,19710264,19711264,chr22:19710264..19711264,chr6,26122462,26123462,chr6:26122462..26123462,0
chr22,19712264,19713264,chr22:19712264..19713264,chr6,26126462,26127462,chr6:26126462..26127462,0
chr22,19710264,19711264,chr22:19710264..19711264,chr6,26124462,26125462,chr6:26124462..26125462,0
chr22,21270852,21271852,chr22:21270025..21271676,chr6,26204639,26205639,chr6:26203269..26205899,1
chr22,21272852,21273852,chr22:21272852..21273852,chr6,26206639,26207639,chr6:26206639..26207639,0
chr22,21268852,21269852,chr22:21268852..21269852,chr6,26202639,26203639,chr6:26202639..26203639,0
chr22,21270852,21271852,chr22:21270852..21271852,chr6,26206639,26207639,chr6:26206639..26207639,0
chr22,21268852,21269852,chr22:21268852..21269852,chr6,26204639,26205639,chr6:26204639..26205639,0
chr22,21353219,21354219,chr22:21352878..21354561,chr5,137804373,137805373,chr5:137804015..137805732,1
chr22,21355219,21356219,chr22:21355219..21356219,chr5,137806373,137807373,chr5:137806373..137807373,0
chr22,21351219,21352219,chr22:21351219..21352219,chr5,137802373,137803373,chr5:137802373..137803373,0
chr22,21353219,21354219,chr22:21353219..21354219,chr5,137806373,137807373,chr5:137806373..137807373,0
chr22,21351219,21352219,chr22:21351219..21352219,chr5,137804373,137805373,chr5:137804373..137805373,0
chr22,21353781,21354781,chr22:21353502..21355060,chr6,27103731,27104731,chr6:27101907..27104639,1
chr22,21355781,21356781,chr22:21355781..21356781,chr6,27105731,27106731,chr6:27105731..27106731,0
chr22,21351781,21352781,chr22:21351781..21352781,chr6,27101731,27102731,chr6:27101731..27102731,0
chr22,21353781,21354781,chr22:21353781..21354781,chr6,27105731,27106731,chr6:27105731..27106731,0
chr22,21351781,21352781,chr22:21351781..21352781,chr6,27103731,27104731,chr6:27103731..27104731,0
chr22,21355357,21356357,chr22:21354576..21357139,chr6,26026339,26027339,chr6:26025887..26028431,1
chr22,21357357,21358357,chr22:21357357..21358357,chr6,26028339,26029339,chr6:26028339..26029339,0
chr22,21353357,21354357,chr22:21353357..21354357,chr6,26024339,26025339,chr6:26024339..26025339,0
chr22,21355357,21356357,chr22:21355357..21356357,chr6,26028339,26029339,chr6:26028339..26029339,0
chr22,21353357,21354357,chr22:21353357..21354357,chr6,26026339,26027339,chr6:26026339..26027339,0
chr22,21976123,21977123,chr22:21975130..21976782,chr6,166756047,166757047,chr6:166755918..166758523,1
chr22,21978123,21979123,chr22:21978123..21979123,chr6,166758047,166759047,chr6:166758047..166759047,0
chr22,21974123,21975123,chr22:21974123..21975123,chr6,166754047,166755047,chr6:166754047..166755047,0
chr22,21976123,21977123,chr22:21976123..21977123,chr6,166758047,166759047,chr6:166758047..166759047,0
chr22,21974123,21975123,chr22:21974123..21975123,chr6,166756047,166757047,chr6:166756047..166757047,0
chr22,21995666,21996666,chr22:21995425..21997496,chrX,153238026,153239026,chrX:153238069..153239823,1
chr22,21997666,21998666,chr22:21997666..21998666,chrX,153240026,153241026,chrX:153240026..153241026,0
chr22,21993666,21994666,chr22:21993666..21994666,chrX,153236026,153237026,chrX:153236026..153237026,0
chr22,21995666,21996666,chr22:21995666..21996666,chrX,153240026,153241026,chrX:153240026..153241026,0
chr22,21993666,21994666,chr22:21993666..21994666,chrX,153238026,153239026,chrX:153238026..153239026,0
chr22,22005857,22006857,chr22:22005850..22008007,chr3,155571866,155572866,chr3:155571064..155572872,1
chr22,22007857,22008857,chr22:22007857..22008857,chr3,155573866,155574866,chr3:155573866..155574866,0
chr22,22003857,22004857,chr22:22003857..22004857,chr3,155569866,155570866,chr3:155569866..155570866,0
chr22,22005857,22006857,chr22:22005857..22006857,chr3,155573866,155574866,chr3:155573866..155574866,0
chr22,22003857,22004857,chr22:22003857..22004857,chr3,155571866,155572866,chr3:155571866..155572866,0
chr22,22900569,22901569,chr22:22898732..22901126,chr6,27099350,27100350,chr6:27098198..27101159,1
chr22,22902569,22903569,chr22:22902569..22903569,chr6,27101350,27102350,chr6:27101350..27102350,0
chr22,22898569,22899569,chr22:22898569..22899569,chr6,27097350,27098350,chr6:27097350..27098350,0
chr22,22900569,22901569,chr22:22900569..22901569,chr6,27101350,27102350,chr6:27101350..27102350,0
chr22,22898569,22899569,chr22:22898569..22899569,chr6,27099350,27100350,chr6:27099350..27100350,0
chr22,23522500,23523500,chr22:23522566..23524379,chr6,26054010,26055010,chr6:26053067..26054822,1
chr22,23524500,23525500,chr22:23524500..23525500,chr6,26056010,26057010,chr6:26056010..26057010,0
chr22,23520500,23521500,chr22:23520500..23521500,chr6,26052010,26053010,chr6:26052010..26053010,0
chr22,23522500,23523500,chr22:23522500..23523500,chr6,26056010,26057010,chr6:26056010..26057010,0
chr22,23520500,23521500,chr22:23520500..23521500,chr6,26054010,26055010,chr6:26054010..26055010,0
chr22,31365470,31366470,chr22:31365932..31368594,chr6,30687886,30688886,chr6:30687396..30689377,1
chr22,31367470,31368470,chr22:31367470..31368470,chr6,30689886,30690886,chr6:30689886..30690886,0
chr22,31363470,31364470,chr22:31363470..31364470,chr6,30685886,30686886,chr6:30685886..30686886,0
chr22,31365470,31366470,chr22:31365470..31366470,chr6,30689886,30690886,chr6:30689886..30690886,0
chr22,31363470,31364470,chr22:31363470..31364470,chr6,30687886,30688886,chr6:30687886..30688886,0
chr22,39917061,39918061,chr22:39917214..39919066,chr7,5568050,5569050,chr7:5567353..5569747,1
chr22,39919061,39920061,chr22:39919061..39920061,chr7,5570050,5571050,chr7:5570050..5571050,0
chr22,39915061,39916061,chr22:39915061..39916061,chr7,5566050,5567050,chr7:5566050..5567050,0
chr22,39917061,39918061,chr22:39917061..39918061,chr7,5570050,5571050,chr7:5570050..5571050,0
chr22,39915061,39916061,chr22:39915061..39916061,chr7,5568050,5569050,chr7:5568050..5569050,0
chr3,9438974,9439974,chr3:9438340..9440609,chr6,27777377,27778377,chr6:27776519..27779236,1
chr3,9440974,9441974,chr3:9440974..9441974,chr6,27779377,27780377,chr6:27779377..27780377,0
chr3,9436974,9437974,chr3:9436974..9437974,chr6,27775377,27776377,chr6:27775377..27776377,0
chr3,9438974,9439974,chr3:9438974..9439974,chr6,27779377,27780377,chr6:27779377..27780377,0
chr3,9436974,9437974,chr3:9436974..9437974,chr6,27777377,27778377,chr6:27777377..27778377,0
chr3,28389719,28390719,chr3:28388905..28390597,chr6,26234662,26235662,chr6:26234908..26237633,1
chr3,28391719,28392719,chr3:28391719..28392719,chr6,26236662,26237662,chr6:26236662..26237662,0
chr3,28387719,28388719,chr3:28387719..28388719,chr6,26232662,26233662,chr6:26232662..26233662,0
chr3,28389719,28390719,chr3:28389719..28390719,chr6,26236662,26237662,chr6:26236662..26237662,0
chr3,28387719,28388719,chr3:28387719..28388719,chr6,26234662,26235662,chr6:26234662..26235662,0
chr3,39449019,39450019,chr3:39448044..39450994,chr6,26031513,26032513,chr6:26031189..26032837,1
chr3,39451019,39452019,chr3:39451019..39452019,chr6,26033513,26034513,chr6:26033513..26034513,0
chr3,39447019,39448019,chr3:39447019..39448019,chr6,26029513,26030513,chr6:26029513..26030513,0
chr3,39449019,39450019,chr3:39449019..39450019,chr6,26033513,26034513,chr6:26033513..26034513,0
chr3,39447019,39448019,chr3:39447019..39448019,chr6,26031513,26032513,chr6:26031513..26032513,0
chr3,49131403,49132403,chr3:49131901..49134800,chr6,27805268,27806268,chr6:27804680..27807035,1
chr3,49133403,49134403,chr3:49133403..49134403,chr6,27807268,27808268,chr6:27807268..27808268,0
chr3,49129403,49130403,chr3:49129403..49130403,chr6,27803268,27804268,chr6:27803268..27804268,0
chr3,49131403,49132403,chr3:49131403..49132403,chr6,27807268,27808268,chr6:27807268..27808268,0
chr3,49129403,49130403,chr3:49129403..49130403,chr6,27805268,27806268,chr6:27805268..27806268,0
chr3,50336029,50337029,chr3:50335266..50337009,chr6,27115092,27116092,chr6:27114656..27117147,1
chr3,50338029,50339029,chr3:50338029..50339029,chr6,27117092,27118092,chr6:27117092..27118092,0
chr3,50334029,50335029,chr3:50334029..50335029,chr6,27113092,27114092,chr6:27113092..27114092,0
chr3,50336029,50337029,chr3:50336029..50337029,chr6,27117092,27118092,chr6:27117092..27118092,0
chr3,50334029,50335029,chr3:50334029..50335029,chr6,27115092,27116092,chr6:27115092..27116092,0
chr3,170587013,170588013,chr3:170586359..170588667,chr6,27099766,27100766,chr6:27099127..27101405,1
chr3,170589013,170590013,chr3:170589013..170590013,chr6,27101766,27102766,chr6:27101766..27102766,0
chr3,170585013,170586013,chr3:170585013..170586013,chr6,27097766,27098766,chr6:27097766..27098766,0
chr3,170587013,170588013,chr3:170587013..170588013,chr6,27101766,27102766,chr6:27101766..27102766,0
chr3,170585013,170586013,chr3:170585013..170586013,chr6,27099766,27100766,chr6:27099766..27100766,0
