chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr2,27432303,27433303,chr2:27432303..27433303,chr2,32388200,32389200,chr2:32388200..32389200,0
chr2,27434303,27435303,chr2:27434303..27435303,chr2,32392200,32393200,chr2:32392200..32393200,0
chr2,27432303,27433303,chr2:27432303..27433303,chr2,32390200,32391200,chr2:32390200..32391200,0
chr2,27632043,27633043,chr2:27632039..27633048,chr2,27650931,27651931,chr2:27650814..27651801,1
chr2,27634043,27635043,chr2:27634043..27635043,chr2,27652931,27653931,chr2:27652931..27653931,0
chr2,27630043,27631043,chr2:27630043..27631043,chr2,27648931,27649931,chr2:27648931..27649931,0
chr2,27632043,27633043,chr2:27632043..27633043,chr2,27652931,27653931,chr2:27652931..27653931,0
chr2,27630043,27631043,chr2:27630043..27631043,chr2,27650931,27651931,chr2:27650931..27651931,0
chr2,27632402,27633402,chr2:27632589..27633331,chr2,39102454,39103454,chr2:39102607..39103302,1
chr2,27634402,27635402,chr2:27634402..27635402,chr2,39104454,39105454,chr2:39104454..39105454,0
chr2,27630402,27631402,chr2:27630402..27631402,chr2,39100454,39101454,chr2:39100454..39101454,0
chr2,27632402,27633402,chr2:27632402..27633402,chr2,39104454,39105454,chr2:39104454..39105454,0
chr2,27630402,27631402,chr2:27630402..27631402,chr2,39102454,39103454,chr2:39102454..39103454,0
chr2,28615576,28616576,chr2:28615716..28616437,chr2,233414628,233415628,chr2:233414789..233415423,1
chr2,28617576,28618576,chr2:28617576..28618576,chr2,233416628,233417628,chr2:233416628..233417628,0
chr2,28613576,28614576,chr2:28613576..28614576,chr2,233412628,233413628,chr2:233412628..233413628,0
chr2,28615576,28616576,chr2:28615576..28616576,chr2,233416628,233417628,chr2:233416628..233417628,0
chr2,28613576,28614576,chr2:28613576..28614576,chr2,233414628,233415628,chr2:233414628..233415628,0
chr2,29092839,29093839,chr2:29093068..29093611,chr2,85822490,85823490,chr2:85822821..85823344,1
chr2,29094839,29095839,chr2:29094839..29095839,chr2,85824490,85825490,chr2:85824490..85825490,0
chr2,29090839,29091839,chr2:29090839..29091839,chr2,85820490,85821490,chr2:85820490..85821490,0
chr2,29092839,29093839,chr2:29092839..29093839,chr2,85824490,85825490,chr2:85824490..85825490,0
chr2,29090839,29091839,chr2:29090839..29091839,chr2,85822490,85823490,chr2:85822490..85823490,0
chr2,29117156,29118156,chr2:29117213..29118005,chr2,157188805,157189805,chr2:157188986..157189625,1
chr2,29119156,29120156,chr2:29119156..29120156,chr2,157190805,157191805,chr2:157190805..157191805,0
chr2,29115156,29116156,chr2:29115156..29116156,chr2,157186805,157187805,chr2:157186805..157187805,0
chr2,29117156,29118156,chr2:29117156..29118156,chr2,157190805,157191805,chr2:157190805..157191805,0
chr2,29115156,29116156,chr2:29115156..29116156,chr2,157188805,157189805,chr2:157188805..157189805,0
chr2,32234464,32235464,chr2:32234479..32235226,chr2,32264521,32265521,chr2:32264789..32265391,1
chr2,32236464,32237464,chr2:32236464..32237464,chr2,32266521,32267521,chr2:32266521..32267521,0
chr2,32232464,32233464,chr2:32232464..32233464,chr2,32262521,32263521,chr2:32262521..32263521,0
chr2,32234464,32235464,chr2:32234464..32235464,chr2,32266521,32267521,chr2:32266521..32267521,0
chr2,32232464,32233464,chr2:32232464..32233464,chr2,32264521,32265521,chr2:32264521..32265521,0
chr2,32234464,32235464,chr2:32234518..32235424,chr2,32390538,32391538,chr2:32390732..32391392,1
chr2,32236464,32237464,chr2:32236464..32237464,chr2,32392538,32393538,chr2:32392538..32393538,0
chr2,32232464,32233464,chr2:32232464..32233464,chr2,32388538,32389538,chr2:32388538..32389538,0
chr2,32234464,32235464,chr2:32234464..32235464,chr2,32392538,32393538,chr2:32392538..32393538,0
chr2,32232464,32233464,chr2:32232464..32233464,chr2,32390538,32391538,chr2:32390538..32391538,0
chr2,32264208,32265208,chr2:32264360..32265056,chr2,208489217,208490217,chr2:208489242..208490193,1
chr2,32266208,32267208,chr2:32266208..32267208,chr2,208491217,208492217,chr2:208491217..208492217,0
chr2,32262208,32263208,chr2:32262208..32263208,chr2,208487217,208488217,chr2:208487217..208488217,0
chr2,32264208,32265208,chr2:32264208..32265208,chr2,208491217,208492217,chr2:208491217..208492217,0
chr2,32262208,32263208,chr2:32262208..32263208,chr2,208489217,208490217,chr2:208489217..208490217,0
chr2,38603286,38604286,chr2:38603316..38604256,chr2,38977768,38978768,chr2:38977972..38978564,1
chr2,38605286,38606286,chr2:38605286..38606286,chr2,38979768,38980768,chr2:38979768..38980768,0
chr2,38601286,38602286,chr2:38601286..38602286,chr2,38975768,38976768,chr2:38975768..38976768,0
chr2,38603286,38604286,chr2:38603286..38604286,chr2,38979768,38980768,chr2:38979768..38980768,0
chr2,38601286,38602286,chr2:38601286..38602286,chr2,38977768,38978768,chr2:38977768..38978768,0
chr2,38977930,38978930,chr2:38977967..38978942,chr2,70520404,70521404,chr2:70520501..70521308,1
chr2,38979930,38980930,chr2:38979930..38980930,chr2,70522404,70523404,chr2:70522404..70523404,0
chr2,38975930,38976930,chr2:38975930..38976930,chr2,70518404,70519404,chr2:70518404..70519404,0
chr2,38977930,38978930,chr2:38977930..38978930,chr2,70522404,70523404,chr2:70522404..70523404,0
chr2,38975930,38976930,chr2:38975930..38976930,chr2,70520404,70521404,chr2:70520404..70521404,0
chr2,38977850,38978850,chr2:38978037..38978663,chr2,121832365,121833365,chr2:121832585..121833195,1
chr2,38979850,38980850,chr2:38979850..38980850,chr2,121834365,121835365,chr2:121834365..121835365,0
chr2,38975850,38976850,chr2:38975850..38976850,chr2,121830365,121831365,chr2:121830365..121831365,0
chr2,38977850,38978850,chr2:38977850..38978850,chr2,121834365,121835365,chr2:121834365..121835365,0
chr2,38975850,38976850,chr2:38975850..38976850,chr2,121832365,121833365,chr2:121832365..121833365,0
chr2,38978020,38979020,chr2:38978146..38978898,chr2,131850621,131851621,chr2:131850755..131851487,1
chr2,38980020,38981020,chr2:38980020..38981020,chr2,131852621,131853621,chr2:131852621..131853621,0
chr2,38976020,38977020,chr2:38976020..38977020,chr2,131848621,131849621,chr2:131848621..131849621,0
chr2,38978020,38979020,chr2:38978020..38979020,chr2,131852621,131853621,chr2:131852621..131853621,0
chr2,38976020,38977020,chr2:38976020..38977020,chr2,131850621,131851621,chr2:131850621..131851621,0
chr2,43036768,43037768,chr2:43036986..43037550,chr2,200322874,200323874,chr2:200322861..200323809,1
chr2,43038768,43039768,chr2:43038768..43039768,chr2,200324874,200325874,chr2:200324874..200325874,0
chr2,43034768,43035768,chr2:43034768..43035768,chr2,200320874,200321874,chr2:200320874..200321874,0
chr2,43036768,43037768,chr2:43036768..43037768,chr2,200324874,200325874,chr2:200324874..200325874,0
chr2,43034768,43035768,chr2:43034768..43035768,chr2,200322874,200323874,chr2:200322874..200323874,0
chr2,47167854,47168854,chr2:47168073..47168635,chr2,47194659,47195659,chr2:47194598..47195308,1
chr2,47169854,47170854,chr2:47169854..47170854,chr2,47196659,47197659,chr2:47196659..47197659,0
chr2,47165854,47166854,chr2:47165854..47166854,chr2,47192659,47193659,chr2:47192659..47193659,0
chr2,47167854,47168854,chr2:47167854..47168854,chr2,47196659,47197659,chr2:47196659..47197659,0
chr2,47165854,47166854,chr2:47165854..47166854,chr2,47194659,47195659,chr2:47194659..47195659,0
chr2,47402907,47403907,chr2:47403115..47403699,chr2,48009929,48010929,chr2:48010169..48010689,1
chr2,47404907,47405907,chr2:47404907..47405907,chr2,48011929,48012929,chr2:48011929..48012929,0
chr2,47400907,47401907,chr2:47400907..47401907,chr2,48007929,48008929,chr2:48007929..48008929,0
chr2,47402907,47403907,chr2:47402907..47403907,chr2,48011929,48012929,chr2:48011929..48012929,0
chr2,47400907,47401907,chr2:47400907..47401907,chr2,48009929,48010929,chr2:48009929..48010929,0
chr2,47403514,47404514,chr2:47403669..47404620,chr2,55276270,55277270,chr2:55276543..55277090,1
chr2,47405514,47406514,chr2:47405514..47406514,chr2,55278270,55279270,chr2:55278270..55279270,0
chr2,47401514,47402514,chr2:47401514..47402514,chr2,55274270,55275270,chr2:55274270..55275270,0
chr2,47403514,47404514,chr2:47403514..47404514,chr2,55278270,55279270,chr2:55278270..55279270,0
chr2,47401514,47402514,chr2:47401514..47402514,chr2,55276270,55277270,chr2:55276270..55277270,0
chr2,48132848,48133848,chr2:48133031..48133677,chr2,88315525,88316525,chr2:88315752..88316519,1
chr2,48134848,48135848,chr2:48134848..48135848,chr2,88317525,88318525,chr2:88317525..88318525,0
chr2,48130848,48131848,chr2:48130848..48131848,chr2,88313525,88314525,chr2:88313525..88314525,0
chr2,48132848,48133848,chr2:48132848..48133848,chr2,88317525,88318525,chr2:88317525..88318525,0
chr2,48130848,48131848,chr2:48130848..48131848,chr2,88315525,88316525,chr2:88315525..88316525,0
chr2,54197403,54198403,chr2:54197865..54198700,chr2,85581310,85582310,chr2:85581464..85582262,1
chr2,54199403,54200403,chr2:54199403..54200403,chr2,85583310,85584310,chr2:85583310..85584310,0
chr2,54195403,54196403,chr2:54195403..54196403,chr2,85579310,85580310,chr2:85579310..85580310,0
chr2,54197403,54198403,chr2:54197403..54198403,chr2,85583310,85584310,chr2:85583310..85584310,0
chr2,54195403,54196403,chr2:54195403..54196403,chr2,85581310,85582310,chr2:85581310..85582310,0
chr2,55275542,55276542,chr2:55275729..55276355,chr2,55459348,55460348,chr2:55459417..55460280,1
chr2,55277542,55278542,chr2:55277542..55278542,chr2,55461348,55462348,chr2:55461348..55462348,0
chr2,55273542,55274542,chr2:55273542..55274542,chr2,55457348,55458348,chr2:55457348..55458348,0
chr2,55275542,55276542,chr2:55275542..55276542,chr2,55461348,55462348,chr2:55461348..55462348,0
chr2,55273542,55274542,chr2:55273542..55274542,chr2,55459348,55460348,chr2:55459348..55460348,0
chr2,55276486,55277486,chr2:55276974..55277810,chr2,122287943,122288943,chr2:122288134..122288753,1
chr2,55278486,55279486,chr2:55278486..55279486,chr2,122289943,122290943,chr2:122289943..122290943,0
chr2,55274486,55275486,chr2:55274486..55275486,chr2,122285943,122286943,chr2:122285943..122286943,0
chr2,55276486,55277486,chr2:55276486..55277486,chr2,122289943,122290943,chr2:122289943..122290943,0
chr2,55274486,55275486,chr2:55274486..55275486,chr2,122287943,122288943,chr2:122287943..122288943,0
chr2,55278068,55279068,chr2:55278214..55278967,chr2,88926130,88927130,chr2:88926117..88926888,1
chr2,55280068,55281068,chr2:55280068..55281068,chr2,88928130,88929130,chr2:88928130..88929130,0
chr2,55276068,55277068,chr2:55276068..55277068,chr2,88924130,88925130,chr2:88924130..88925130,0
chr2,55278068,55279068,chr2:55278068..55279068,chr2,88928130,88929130,chr2:88928130..88929130,0
chr2,55276068,55277068,chr2:55276068..55277068,chr2,88926130,88927130,chr2:88926130..88927130,0
chr2,55646698,55647698,chr2:55646864..55647857,chr2,70417608,70418608,chr2:70417660..70418658,1
chr2,55648698,55649698,chr2:55648698..55649698,chr2,70419608,70420608,chr2:70419608..70420608,0
chr2,55644698,55645698,chr2:55644698..55645698,chr2,70415608,70416608,chr2:70415608..70416608,0
chr2,55646698,55647698,chr2:55646698..55647698,chr2,70419608,70420608,chr2:70419608..70420608,0
chr2,55644698,55645698,chr2:55644698..55645698,chr2,70417608,70418608,chr2:70417608..70418608,0
chr2,58468055,58469055,chr2:58468241..58469136,chr2,96873772,96874772,chr2:96874014..96874530,1
chr2,58470055,58471055,chr2:58470055..58471055,chr2,96875772,96876772,chr2:96875772..96876772,0
chr2,58466055,58467055,chr2:58466055..58467055,chr2,96871772,96872772,chr2:96871772..96872772,0
chr2,58468055,58469055,chr2:58468055..58469055,chr2,96875772,96876772,chr2:96875772..96876772,0
chr2,58466055,58467055,chr2:58466055..58467055,chr2,96873772,96874772,chr2:96873772..96874772,0
chr2,61990042,61991042,chr2:61990474..61991462,chr2,232572900,232573900,chr2:232573022..232573779,1
chr2,61992042,61993042,chr2:61992042..61993042,chr2,232574900,232575900,chr2:232574900..232575900,0
chr2,61988042,61989042,chr2:61988042..61989042,chr2,232570900,232571900,chr2:232570900..232571900,0
chr2,61990042,61991042,chr2:61990042..61991042,chr2,232574900,232575900,chr2:232574900..232575900,0
chr2,61988042,61989042,chr2:61988042..61989042,chr2,232572900,232573900,chr2:232572900..232573900,0
chr2,62932373,62933373,chr2:62932658..62933204,chr2,120516925,120517925,chr2:120517119..120517731,1
chr2,62934373,62935373,chr2:62934373..62935373,chr2,120518925,120519925,chr2:120518925..120519925,0
chr2,62930373,62931373,chr2:62930373..62931373,chr2,120514925,120515925,chr2:120514925..120515925,0
chr2,62932373,62933373,chr2:62932373..62933373,chr2,120518925,120519925,chr2:120518925..120519925,0
chr2,62930373,62931373,chr2:62930373..62931373,chr2,120516925,120517925,chr2:120516925..120517925,0
chr2,70056161,70057161,chr2:70056289..70057279,chr2,191745473,191746473,chr2:191745531..191746415,1
chr2,70058161,70059161,chr2:70058161..70059161,chr2,191747473,191748473,chr2:191747473..191748473,0
chr2,70054161,70055161,chr2:70054161..70055161,chr2,191743473,191744473,chr2:191743473..191744473,0
chr2,70056161,70057161,chr2:70056161..70057161,chr2,191747473,191748473,chr2:191747473..191748473,0
chr2,70054161,70055161,chr2:70054161..70055161,chr2,191745473,191746473,chr2:191745473..191746473,0
chr2,70313221,70314221,chr2:70313299..70314143,chr2,70369366,70370366,chr2:70369611..70370122,1
chr2,70315221,70316221,chr2:70315221..70316221,chr2,70371366,70372366,chr2:70371366..70372366,0
chr2,70311221,70312221,chr2:70311221..70312221,chr2,70367366,70368366,chr2:70367366..70368366,0
chr2,70313221,70314221,chr2:70313221..70314221,chr2,70371366,70372366,chr2:70371366..70372366,0
chr2,70311221,70312221,chr2:70311221..70312221,chr2,70369366,70370366,chr2:70369366..70370366,0
chr2,70314119,70315119,chr2:70314154..70315084,chr2,70369436,70370436,chr2:70369539..70370334,1
chr2,70316119,70317119,chr2:70316119..70317119,chr2,70371436,70372436,chr2:70371436..70372436,0
chr2,70312119,70313119,chr2:70312119..70313119,chr2,70367436,70368436,chr2:70367436..70368436,0
chr2,70314119,70315119,chr2:70314119..70315119,chr2,70371436,70372436,chr2:70371436..70372436,0
chr2,70312119,70313119,chr2:70312119..70313119,chr2,70369436,70370436,chr2:70369436..70370436,0
chr2,70315266,70316266,chr2:70315447..70316194,chr2,70368851,70369851,chr2:70368796..70369906,1
chr2,70317266,70318266,chr2:70317266..70318266,chr2,70370851,70371851,chr2:70370851..70371851,0
chr2,70313266,70314266,chr2:70313266..70314266,chr2,70366851,70367851,chr2:70366851..70367851,0
chr2,70315266,70316266,chr2:70315266..70316266,chr2,70370851,70371851,chr2:70370851..70371851,0
chr2,70313266,70314266,chr2:70313266..70314266,chr2,70368851,70369851,chr2:70368851..70369851,0
chr2,71295157,71296157,chr2:71295217..71296097,chr2,88315177,88316177,chr2:88315339..88316015,1
chr2,71297157,71298157,chr2:71297157..71298157,chr2,88317177,88318177,chr2:88317177..88318177,0
chr2,71293157,71294157,chr2:71293157..71294157,chr2,88313177,88314177,chr2:88313177..88314177,0
chr2,71295157,71296157,chr2:71295157..71296157,chr2,88317177,88318177,chr2:88317177..88318177,0
chr2,71293157,71294157,chr2:71293157..71294157,chr2,88315177,88316177,chr2:88315177..88316177,0
chr2,73440916,73441916,chr2:73441042..73441768,chr2,73461036,73462036,chr2:73461250..73461823,1
chr2,73442916,73443916,chr2:73442916..73443916,chr2,73463036,73464036,chr2:73463036..73464036,0
chr2,73438916,73439916,chr2:73438916..73439916,chr2,73459036,73460036,chr2:73459036..73460036,0
chr2,73440916,73441916,chr2:73440916..73441916,chr2,73463036,73464036,chr2:73463036..73464036,0
chr2,73438916,73439916,chr2:73438916..73439916,chr2,73461036,73462036,chr2:73461036..73462036,0
chr2,74006599,74007599,chr2:74006723..74007498,chr2,86667972,86668972,chr2:86668036..86668909,1
chr2,74008599,74009599,chr2:74008599..74009599,chr2,86669972,86670972,chr2:86669972..86670972,0
chr2,74004599,74005599,chr2:74004599..74005599,chr2,86665972,86666972,chr2:86665972..86666972,0
chr2,74006599,74007599,chr2:74006599..74007599,chr2,86669972,86670972,chr2:86669972..86670972,0
chr2,74004599,74005599,chr2:74004599..74005599,chr2,86667972,86668972,chr2:86667972..86668972,0
chr2,75061500,75062500,chr2:75061568..75062432,chr2,113032418,113033418,chr2:113032511..113033210,1
chr2,75063500,75064500,chr2:75063500..75064500,chr2,113034418,113035418,chr2:113034418..113035418,0
chr2,75059500,75060500,chr2:75059500..75060500,chr2,113030418,113031418,chr2:113030418..113031418,0
chr2,75061500,75062500,chr2:75061500..75062500,chr2,113034418,113035418,chr2:113034418..113035418,0
chr2,75059500,75060500,chr2:75059500..75060500,chr2,113032418,113033418,chr2:113032418..113033418,0
chr2,75185190,75186190,chr2:75185216..75186149,chr2,232476986,232477986,chr2:232477410..232478284,1
chr2,75187190,75188190,chr2:75187190..75188190,chr2,232478986,232479986,chr2:232478986..232479986,0
chr2,75183190,75184190,chr2:75183190..75184190,chr2,232474986,232475986,chr2:232474986..232475986,0
chr2,75185190,75186190,chr2:75185190..75186190,chr2,232478986,232479986,chr2:232478986..232479986,0
chr2,75183190,75184190,chr2:75183190..75184190,chr2,232476986,232477986,chr2:232476986..232477986,0
chr2,85108058,85109058,chr2:85108501..85109472,chr2,85132062,85133062,chr2:85132088..85133037,1
chr2,85110058,85111058,chr2:85110058..85111058,chr2,85134062,85135062,chr2:85134062..85135062,0
chr2,85106058,85107058,chr2:85106058..85107058,chr2,85130062,85131062,chr2:85130062..85131062,0
chr2,85108058,85109058,chr2:85108058..85109058,chr2,85134062,85135062,chr2:85134062..85135062,0
chr2,85106058,85107058,chr2:85106058..85107058,chr2,85132062,85133062,chr2:85132062..85133062,0
chr2,85133580,85134580,chr2:85133769..85134392,chr2,85152523,85153523,chr2:85152035..85153125,1
chr2,85135580,85136580,chr2:85135580..85136580,chr2,85154523,85155523,chr2:85154523..85155523,0
chr2,85131580,85132580,chr2:85131580..85132580,chr2,85150523,85151523,chr2:85150523..85151523,0
chr2,85133580,85134580,chr2:85133580..85134580,chr2,85154523,85155523,chr2:85154523..85155523,0
chr2,85131580,85132580,chr2:85131580..85132580,chr2,85152523,85153523,chr2:85152523..85153523,0
chr2,85133859,85134859,chr2:85134027..85134692,chr2,85822126,85823126,chr2:85822279..85822974,1
chr2,85135859,85136859,chr2:85135859..85136859,chr2,85824126,85825126,chr2:85824126..85825126,0
chr2,85131859,85132859,chr2:85131859..85132859,chr2,85820126,85821126,chr2:85820126..85821126,0
chr2,85133859,85134859,chr2:85133859..85134859,chr2,85824126,85825126,chr2:85824126..85825126,0
chr2,85131859,85132859,chr2:85131859..85132859,chr2,85822126,85823126,chr2:85822126..85823126,0
chr2,85173165,85174165,chr2:85173204..85174146,chr2,85197237,85198237,chr2:85197348..85198126,1
chr2,85175165,85176165,chr2:85175165..85176165,chr2,85199237,85200237,chr2:85199237..85200237,0
chr2,85171165,85172165,chr2:85171165..85172165,chr2,85195237,85196237,chr2:85195237..85196237,0
chr2,85173165,85174165,chr2:85173165..85174165,chr2,85199237,85200237,chr2:85199237..85200237,0
chr2,85171165,85172165,chr2:85171165..85172165,chr2,85197237,85198237,chr2:85197237..85198237,0
chr2,85197449,85198449,chr2:85197622..85198277,chr2,219433045,219434045,chr2:219433060..219434031,1
chr2,85199449,85200449,chr2:85199449..85200449,chr2,219435045,219436045,chr2:219435045..219436045,0
chr2,85195449,85196449,chr2:85195449..85196449,chr2,219431045,219432045,chr2:219431045..219432045,0
chr2,85197449,85198449,chr2:85197449..85198449,chr2,219435045,219436045,chr2:219435045..219436045,0
chr2,85195449,85196449,chr2:85195449..85196449,chr2,219433045,219434045,chr2:219433045..219434045,0
chr2,85648039,85649039,chr2:85647793..85648787,chr2,85764824,85765824,chr2:85765071..85765577,1
chr2,85650039,85651039,chr2:85650039..85651039,chr2,85766824,85767824,chr2:85766824..85767824,0
chr2,85646039,85647039,chr2:85646039..85647039,chr2,85762824,85763824,chr2:85762824..85763824,0
chr2,85648039,85649039,chr2:85648039..85649039,chr2,85766824,85767824,chr2:85766824..85767824,0
chr2,85646039,85647039,chr2:85646039..85647039,chr2,85764824,85765824,chr2:85764824..85765824,0
chr2,85664648,85665648,chr2:85664846..85665450,chr2,85765353,85766353,chr2:85765558..85766149,1
chr2,85666648,85667648,chr2:85666648..85667648,chr2,85767353,85768353,chr2:85767353..85768353,0
chr2,85662648,85663648,chr2:85662648..85663648,chr2,85763353,85764353,chr2:85763353..85764353,0
chr2,85664648,85665648,chr2:85664648..85665648,chr2,85767353,85768353,chr2:85767353..85768353,0
chr2,85662648,85663648,chr2:85662648..85663648,chr2,85765353,85766353,chr2:85765353..85766353,0
chr2,85764779,85765779,chr2:85764966..85765592,chr2,201980649,201981649,chr2:201980876..201981423,1
chr2,85766779,85767779,chr2:85766779..85767779,chr2,201982649,201983649,chr2:201982649..201983649,0
chr2,85762779,85763779,chr2:85762779..85763779,chr2,201978649,201979649,chr2:201978649..201979649,0
chr2,85764779,85765779,chr2:85764779..85765779,chr2,201982649,201983649,chr2:201982649..201983649,0
chr2,85762779,85763779,chr2:85762779..85763779,chr2,201980649,201981649,chr2:201980649..201981649,0
chr2,85788174,85789174,chr2:85788151..85788948,chr2,85838603,85839603,chr2:85838607..85839408,1
chr2,85790174,85791174,chr2:85790174..85791174,chr2,85840603,85841603,chr2:85840603..85841603,0
chr2,85786174,85787174,chr2:85786174..85787174,chr2,85836603,85837603,chr2:85836603..85837603,0
chr2,85788174,85789174,chr2:85788174..85789174,chr2,85840603,85841603,chr2:85840603..85841603,0
chr2,85786174,85787174,chr2:85786174..85787174,chr2,85838603,85839603,chr2:85838603..85839603,0
chr2,85804523,85805523,chr2:85804757..85805378,chr2,122406916,122407916,chr2:122406950..122407883,1
chr2,85806523,85807523,chr2:85806523..85807523,chr2,122408916,122409916,chr2:122408916..122409916,0
chr2,85802523,85803523,chr2:85802523..85803523,chr2,122404916,122405916,chr2:122404916..122405916,0
chr2,85804523,85805523,chr2:85804523..85805523,chr2,122408916,122409916,chr2:122408916..122409916,0
chr2,85802523,85803523,chr2:85802523..85803523,chr2,122406916,122407916,chr2:122406916..122407916,0
chr2,85822425,85823425,chr2:85822691..85823212,chr2,151343250,151344250,chr2:151343556..151344138,1
chr2,85824425,85825425,chr2:85824425..85825425,chr2,151345250,151346250,chr2:151345250..151346250,0
chr2,85820425,85821425,chr2:85820425..85821425,chr2,151341250,151342250,chr2:151341250..151342250,0
chr2,85822425,85823425,chr2:85822425..85823425,chr2,151345250,151346250,chr2:151345250..151346250,0
chr2,85820425,85821425,chr2:85820425..85821425,chr2,151343250,151344250,chr2:151343250..151344250,0
chr2,85842904,85843904,chr2:85843078..85843730,chr2,172864730,172865730,chr2:172865077..172865933,1
chr2,85844904,85845904,chr2:85844904..85845904,chr2,172866730,172867730,chr2:172866730..172867730,0
chr2,85840904,85841904,chr2:85840904..85841904,chr2,172862730,172863730,chr2:172862730..172863730,0
chr2,85842904,85843904,chr2:85842904..85843904,chr2,172866730,172867730,chr2:172866730..172867730,0
chr2,85840904,85841904,chr2:85840904..85841904,chr2,172864730,172865730,chr2:172864730..172865730,0
chr2,86668129,86669129,chr2:86668310..86668949,chr2,232530913,232531913,chr2:232531018..232531808,1
chr2,86670129,86671129,chr2:86670129..86671129,chr2,232532913,232533913,chr2:232532913..232533913,0
chr2,86666129,86667129,chr2:86666129..86667129,chr2,232528913,232529913,chr2:232528913..232529913,0
chr2,86668129,86669129,chr2:86668129..86669129,chr2,232532913,232533913,chr2:232532913..232533913,0
chr2,86666129,86667129,chr2:86666129..86667129,chr2,232530913,232531913,chr2:232530913..232531913,0
chr2,101618389,101619389,chr2:101618403..101619376,chr2,202315612,202316612,chr2:202315726..202316370,1
chr2,101620389,101621389,chr2:101620389..101621389,chr2,202317612,202318612,chr2:202317612..202318612,0
chr2,101616389,101617389,chr2:101616389..101617389,chr2,202313612,202314612,chr2:202313612..202314612,0
chr2,101618389,101619389,chr2:101618389..101619389,chr2,202317612,202318612,chr2:202317612..202318612,0
chr2,101616389,101617389,chr2:101616389..101617389,chr2,202315612,202316612,chr2:202315612..202316612,0
chr2,110371052,110372052,chr2:110371080..110372025,chr2,201678642,201679642,chr2:201678506..201679302,1
chr2,110373052,110374052,chr2:110373052..110374052,chr2,201680642,201681642,chr2:201680642..201681642,0
chr2,110369052,110370052,chr2:110369052..110370052,chr2,201676642,201677642,chr2:201676642..201677642,0
chr2,110371052,110372052,chr2:110371052..110372052,chr2,201680642,201681642,chr2:201680642..201681642,0
chr2,110369052,110370052,chr2:110369052..110370052,chr2,201678642,201679642,chr2:201678642..201679642,0
chr2,110459457,110460457,chr2:110459612..110460303,chr2,201689501,201690501,chr2:201689358..201690349,1
chr2,110461457,110462457,chr2:110461457..110462457,chr2,201691501,201692501,chr2:201691501..201692501,0
chr2,110457457,110458457,chr2:110457457..110458457,chr2,201687501,201688501,chr2:201687501..201688501,0
chr2,110459457,110460457,chr2:110459457..110460457,chr2,201691501,201692501,chr2:201691501..201692501,0
chr2,110457457,110458457,chr2:110457457..110458457,chr2,201689501,201690501,chr2:201689501..201690501,0
chr2,111435151,111436151,chr2:111435206..111435873,chr2,232573497,232574497,chr2:232573681..232574313,1
chr2,111437151,111438151,chr2:111437151..111438151,chr2,232575497,232576497,chr2:232575497..232576497,0
chr2,111433151,111434151,chr2:111433151..111434151,chr2,232571497,232572497,chr2:232571497..232572497,0
chr2,111435151,111436151,chr2:111435151..111436151,chr2,232575497,232576497,chr2:232575497..232576497,0
chr2,111433151,111434151,chr2:111433151..111434151,chr2,232573497,232574497,chr2:232573497..232574497,0
chr2,113384757,113385757,chr2:113385173..113386077,chr2,113401823,113402823,chr2:113402039..113402607,1
chr2,113386757,113387757,chr2:113386757..113387757,chr2,113403823,113404823,chr2:113403823..113404823,0
chr2,113382757,113383757,chr2:113382757..113383757,chr2,113399823,113400823,chr2:113399823..113400823,0
chr2,113384757,113385757,chr2:113384757..113385757,chr2,113403823,113404823,chr2:113403823..113404823,0
chr2,113382757,113383757,chr2:113382757..113383757,chr2,113401823,113402823,chr2:113401823..113402823,0
chr2,127821989,127822989,chr2:127822075..127822831,chr2,128144870,128145870,chr2:128145042..128145699,1
chr2,127823989,127824989,chr2:127823989..127824989,chr2,128146870,128147870,chr2:128146870..128147870,0
chr2,127819989,127820989,chr2:127819989..127820989,chr2,128142870,128143870,chr2:128142870..128143870,0
chr2,127821989,127822989,chr2:127821989..127822989,chr2,128146870,128147870,chr2:128146870..128147870,0
chr2,127819989,127820989,chr2:127819989..127820989,chr2,128144870,128145870,chr2:128144870..128145870,0
chr2,130938424,130939424,chr2:130938434..130939414,chr2,132250442,132251442,chr2:132250536..132251514,1
chr2,130940424,130941424,chr2:130940424..130941424,chr2,132252442,132253442,chr2:132252442..132253442,0
chr2,130936424,130937424,chr2:130936424..130937424,chr2,132248442,132249442,chr2:132248442..132249442,0
chr2,130938424,130939424,chr2:130938424..130939424,chr2,132252442,132253442,chr2:132252442..132253442,0
chr2,130936424,130937424,chr2:130936424..130937424,chr2,132250442,132251442,chr2:132250442..132251442,0
chr2,152684488,152685488,chr2:152684655..152685322,chr2,208490146,208491146,chr2:208490382..208491243,1
chr2,152686488,152687488,chr2:152686488..152687488,chr2,208492146,208493146,chr2:208492146..208493146,0
chr2,152682488,152683488,chr2:152682488..152683488,chr2,208488146,208489146,chr2:208488146..208489146,0
chr2,152684488,152685488,chr2:152684488..152685488,chr2,208492146,208493146,chr2:208492146..208493146,0
chr2,152682488,152683488,chr2:152682488..152683488,chr2,208490146,208491146,chr2:208490146..208491146,0
chr2,157188357,157189357,chr2:157188187..157189407,chr2,157292714,157293714,chr2:157292858..157293692,1
